country,country_iso3,sector_id,sector_name_ru,okved,ai_intensity,year,coverage_status,benchmark_core_ready,pre_1995_klems_gap,is_proxy_mn,staffing_proxy_exact,va_real_growth,employment_growth,labour_share,labour_share_structural,margin_share_stan,margin,ict_share_proxy,techint,rti_staffing_base,rti_base_year,rti_base_year_exact,rti_year_distance,rti_year_priority,rti_n_occ_available,rti_weight_coverage,rti_base_source,rti_total_source,k_l_real_klems,emp_per_va,occ,hours_klems,va_real_klems,va_real_stan,va_nominal_klems,va_nominal_stan,comp_nominal_klems,comp_nominal_stan,capital_real_klems,net_capital_stock_stan,employment_klems,employment_stan,ict_share_klems,ict_capital_share_stan,ict_investment_share_stan,requested_benchmark_window,employees_stan,gfcf_ict_stan,gfcf_total_stan,gross_capital_stock_ict_stan,gross_capital_stock_stan,gross_operating_surplus_stan,intermediate_nominal_stan,net_capital_stock_ict_stan,net_taxes_prod_stan,output_nominal_stan,self_employed_stan,va_factor_cost_stan,wages_nominal_stan,labour_share_stan,k_l_nominal_stan,hours_klems_gap_flag,va_real_growth_stan,employment_growth_stan,has_stan,capital_nominal_klems,capital_ict_ct_real_klems,capital_ict_it_real_klems,capital_ict_softdb_real_klems,labour_share_klems_official,labour_share_klems_from_levels,capital_ict_real_klems,techint_klems,hours_per_worker_klems,va_real_growth_klems,employment_growth_klems,has_klems,rti_sector_total_employment,rti_classified_employment,rti_proxy_source,klems_available_for_requested_window,employment
US,USA,B,Добыча полезных ископаемых,B,low,2000,stan_and_klems,False,False,False,True,-0.12656712191578046,0.005840241145440794,0.34443104401960606,0.32547476939772113,0.57510933337054,0.57510933337054,,0.002585833651050838,,,,,,,,,,2734.9761191234365,0.0022868868560024075,14.94004056569698,1122236.67221844,233461.484375,94826.74036406013,110580.0,104496.687,35991.0,35991.903,1460203.75,1609327.2028310169,533.899999999999,530.0,,,0.04875573810099058,1985-2005,521.0,2018.0,41390.0,,,60097.02,108011.011,,8407.764000000017,212507.698,9.0,96088.92299999998,29679.204,0.34443104401960606,3036.466420435881,True,-0.12644341801385683,-0.01851851851851849,True,573698.0,947.027099609375,268.68408203125,2560.1328125,,0.32547476939772113,3775.843994140625,0.002585833651050838,2101.960427455408,-0.12656712191578046,0.005840241145440794,True,,,,True,533.899999999999
US,USA,B,Добыча полезных ископаемых,B,low,2001,stan_and_klems,False,False,False,True,0.15702703905589344,0.037272897546358985,0.3287679350477921,0.3115886477893531,0.5992540224700527,0.5992540224700527,,0.002680462895003015,,,,,,,,,,2616.873420007223,0.0020501904237448924,15.91026338279854,1156453.4808762302,270121.25,110182.02879049402,123923.0,117451.527,38613.0,38614.296,1449224.5,1616470.346518513,553.8,558.0,,,0.04037236839542719,1985-2005,538.0,2073.0,51347.0,,,70383.3,102724.161,,8453.930999999997,220175.688,20.0,108997.596,32281.196,0.3287679350477921,2896.9002625779804,True,0.16192994051553034,0.05283018867924527,True,652956.0,1055.818603515625,295.9443054199219,2532.82958984375,,0.3115886477893531,3884.592498779297,0.002680462895003015,2088.2150250563927,0.15702703905589344,0.037272897546358985,True,,,,True,553.8
US,USA,B,Добыча полезных ископаемых,B,low,2002,stan_and_klems,False,False,False,True,0.02754619453301066,-0.052004333694476323,0.3329013587450357,0.3181041844577284,0.5766953937478889,0.5766953937478889,,0.0024529361533639172,,,,,,,,,,2699.9983333333385,0.0018914688674357251,19.279614093959733,1055468.93401874,277562.0625,113566.45970897314,112416.0,107422.214,35760.0,35761.001,1417499.125,1583981.0049427564,524.999999999999,521.0,,,0.03142387149837921,1985-2005,509.0,1299.0,41338.0,,,61949.896,83609.18,,9711.317000000015,191031.394,12.0,97710.897,30672.195,0.3329013587450357,3040.2706428843694,True,0.03071672354948607,-0.06630824372759858,True,725199.0,1141.848876953125,276.51727294921875,2058.668701171875,,0.3181041844577284,3477.0348510742188,0.0024529361533639172,2010.4170171785563,0.02754619453301066,-0.052004333694476323,True,,,,True,524.999999999999
US,USA,B,Добыча полезных ископаемых,B,low,2003,stan_and_klems,False,False,False,True,-0.11681948158891486,-0.025523809523809504,0.28030862733969375,0.2670398135224967,0.6396725266349328,0.6396725266349328,,0.0025524857954355817,,,,,,,,,,2745.2176993745165,0.002086992792435157,19.977180882590655,1031533.31437604,245137.40625,99966.06138841726,138998.0,132422.617,37118.0,37119.202,1404453.375,1572568.2094602352,511.599999999999,511.0,,,0.03153153153153153,1985-2005,502.0,1673.0,53058.0,,,84707.11,113964.875,,10596.305000000008,246387.492,9.0,121826.312,31204.902,0.28030862733969375,3077.432895225509,True,-0.11975717439293632,-0.019193857965451033,True,778631.0,1350.882568359375,308.2420654296875,1925.72265625,,0.2670398135224967,3584.8472900390625,0.0025524857954355817,2016.2887302111847,-0.11681948158891486,-0.025523809523809504,True,,,,True,511.599999999999
US,USA,B,Добыча полезных ископаемых,B,low,2004,stan_and_klems,False,False,False,True,0.00564638684146157,0.05160281469898553,0.2617855575221636,0.24928535395997983,0.6599484203301212,0.6599484203301212,,0.0027246730311559567,,,,,,,,,,2769.8299256505575,0.0021823650176623125,21.419224283305226,1112095.42757669,246521.546875,100154.08532833276,166516.0,158571.391,41510.0,41511.7,1490168.5,1569678.483150295,538.0,533.0,,,0.03218948329894959,1985-2005,520.0,2044.0,63499.0,,,104648.939,133636.749,,12410.752000000008,292208.14,13.0,146160.639,34676.402,0.2617855575221636,2944.987773265094,True,0.0018808777429464296,0.04305283757338563,True,930622.0,1667.312744140625,378.3604736328125,2014.5487060546875,,0.24928535395997983,4060.221923828125,0.0027246730311559567,2067.0918728191264,0.00564638684146157,0.05160281469898553,True,,,,True,538.0
US,USA,B,Добыча полезных ископаемых,B,low,2005,stan_and_klems,False,False,False,True,0.016533544640082498,0.06524163568773234,0.2190721354701208,0.20911838210531913,0.7064856026975638,0.7064856026975638,,0.002855196610422924,,,,,,,,,,2702.786162973303,0.0022869349401601863,24.904922340177567,1217820.04953613,250597.421875,101282.22896782568,225676.0,215429.94,47193.0,47194.697,1548966.75,1574315.545445992,573.1,568.0,,,0.02446579632111921,1985-2005,558.0,2172.0,88777.0,,,152198.151,169072.778,,16037.092000000004,384502.717,10.0,199392.848,40272.601,0.2190721354701208,2771.6822983204083,True,0.011264080100123142,0.06566604127579745,True,1222531.0,1931.9730224609373,490.2626953125,2000.368896484375,,0.20911838210531913,4422.6046142578125,0.002855196610422924,2124.969550752277,0.016533544640082498,0.06524163568773234,True,,,,True,573.1
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1985,stan_only,False,True,False,True,,,0.6838381908968038,,,,,,,,,,,,,,,,0.0182384528403602,,,,1003436.4090376848,,776069.609537702,,530706.037796251,,2531234.584420771,,18301.1276245342,,,0.11340431938247612,1985-2005,17925.9811494121,16572.0,146132.0,,,,1483875.663646598,,,2259945.2731843,375.14647512210286,,,0.6838381908968038,138.31030723087457,True,,,True,,,,,,,,,,,,False,,,,False,18301.1276245342
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1986,stan_only,False,True,False,True,0.014688218840923861,-0.016065824314024146,0.6813348318797853,,,,,,,,,,,,,,,,0.01768566612684869,,,,1018175.1026065812,,802634.608613049,,546862.916120269,,2568944.594472166,,18007.1049233699,,,0.09816296148558648,1985-2005,17604.4987239835,13781.0,140389.0,,,,1435835.3914354309,,,2238470.00004848,402.6061993864023,,,0.6813348318797853,142.66283255439635,True,0.014688218840923861,-0.016065824314024146,True,,,,,,,,,,,,False,,,,False,18007.1049233699
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1987,stan_only,False,True,False,True,0.0663485942893518,-0.0016977682868235533,0.6671758075323272,,0.3439111136489699,0.3439111136489699,,,,,,,,,,,,,0.016557099674833303,,,,1085729.5894049443,,848245.302678859,,565928.744800271,,2594414.97102734,,17976.5330316935,,,0.10390329750461005,1985-2005,17598.4922642429,14819.0,142623.0,,,291720.986691794,1597852.294255441,,-9404.428813206032,2446097.5969343,378.04076745059865,857649.731492065,,0.6671758075323272,144.32232102003542,True,0.0663485942893518,-0.0016977682868235533,True,,,,,,,,,,,,False,,,,False,17976.5330316935
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1988,stan_only,False,True,False,True,0.07087373746726833,0.018428465206173916,0.6540694472881475,,0.3603101527465427,0.3603101527465427,,,,,,,,,,,,,0.01574622760848267,,,,1162679.3032848754,,926262.535470295,,605840.024618774,,2618418.049747152,,18307.8129451957,,,0.09865871039066558,1985-2005,17925.9574057757,14814.0,150154.0,,,333741.795638702,1738725.357244915,,-13319.28478718095,2664987.89271521,381.8555394199975,939581.820257476,,0.6540694472881475,143.02189221538185,True,0.07087373746726833,0.018428465206173916,True,,,,,,,,,,,,False,,,,False,18307.8129451957
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1989,stan_only,False,True,False,True,-0.0087864043440401,0.0034389795948797097,0.6434636774586723,,0.3752834489801623,0.3752834489801623,,,,,,,,,,,,,0.015940437694933234,,,,1152463.5328037676,,979904.583797702,,630533.007049079,,2669430.5728603154,,18370.7731403411,,,0.10206074698444993,1985-2005,17992.7694341406,17557.0,172025.0,,,367741.971879072,1832986.703650448,,-18370.39513044909,2812891.28744815,378.0037062005031,998274.9789281512,,0.6434636774586723,145.30855900661078,True,-0.0087864043440401,0.0034389795948797097,True,,,,,,,,,,,,False,,,,False,18370.7731403411
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1990,stan_only,False,True,False,True,-0.009829404487367355,-0.015359187540359587,0.6449448761211288,,0.37443189014218786,0.37443189014218786,,,,,,,,,,,,,0.01585141549752382,,,,1141135.502582899,,998229.556380697,,643803.037580398,,2720241.456441761,,18088.6129904172,,,0.11179950698438784,1985-2005,17706.874159415,20409.0,182550.0,,,373768.979591422,1877498.564384793,,-19342.4607911231,2875728.12076549,381.7388310021997,1017572.01717182,,0.6449448761211288,150.38419241336317,True,-0.009829404487367355,-0.015359187540359587,True,,,,,,,,,,,,False,,,,False,18088.6129904172
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1991,stan_only,False,True,False,True,-0.01695428645356656,-0.03502708693860368,0.649440177798093,,0.3676641349564018,0.3676641349564018,,,,,,,,,,,,,0.015559995204708882,,,,1121788.364389774,,1002969.62709927,,651368.772949437,,2762635.8831849466,,17455.0215706031,,,0.11010323851953392,1985-2005,17069.5164599317,20562.0,186752.0,,,368755.960334998,1831742.64382941,,-17155.106185165,2834712.27092868,385.5051106714018,1020124.733284435,,0.649440177798093,158.271696887367,True,-0.01695428645356656,-0.03502708693860368,True,,,,,,,,,,,,False,,,,False,17455.0215706031
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1992,stan_only,False,True,False,True,0.025632862095878117,-0.016402828023644234,0.6549743411750796,,0.36739203491845535,0.36739203491845535,,,,,,,,,,,,,0.014922266870468699,,,,1150543.0108349377,,1043598.54513387,,683530.269550328,,2800681.959122564,,17168.7098536315,,,0.11640941308714703,1985-2005,16788.804510584,22369.0,192158.0,,,383409.793134672,1919742.72582034,,-23341.517551130037,2963341.27095421,379.9053430474996,1066940.062685,,0.6549743411750796,163.1271064045717,True,0.025632862095878117,-0.016402828023644234,True,,,,,,,,,,,,False,,,,False,17168.7098536315
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1993,stan_only,False,True,False,True,0.02988092145655452,0.0005698162328038325,0.6481055853135163,,0.37443351765536403,0.37443351765536403,,,,,,,,,,,,,0.014497569096867259,,,,1184922.2961740843,,1084114.42282971,,702620.612554874,,2831277.6252439627,,17178.4928632024,,,0.11503581435578183,1985-2005,16788.2726460004,22211.0,193079.0,,,405928.776881043,2001024.47489796,,-24434.96660620708,3085138.89772767,390.220217201997,1108549.3894359171,,0.6481055853135163,164.81525170981493,True,0.02988092145655452,0.0005698162328038325,True,,,,,,,,,,,,False,,,,False,17178.4928632024
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1994,stan_only,False,True,False,True,0.058355734284920135,0.013047372202186214,0.6398718875127067,,0.38775139509562334,0.38775139509562334,,,,,,,,,,,,,0.013876926066663315,,,,1254069.3068378966,,1148632.68745887,,734977.7657831,,2884722.354008126,,17402.6270534612,,,0.11315632346904504,1985-2005,17027.4655329426,24258.0,214376.0,,,445383.927014612,2158339.59542214,,-31729.00533884205,3306972.28288101,375.1615205186026,1180361.692797712,,0.6398718875127067,165.76361403058308,True,0.058355734284920135,0.013047372202186214,True,,,,,,,,,,,,False,,,,False,17402.6270534612
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1995,stan_and_klems,False,False,False,True,0.04967547389231264,0.014095285982860473,0.6189775162831567,,0.3963159122320482,0.3963159122320482,,0.020867322547454794,,,,,,,,,,,0.013406548650654345,,,,1316365.7939488732,,1215999.37077195,,752676.270322303,2060184.375,2970308.6519702445,,17647.9220586328,,,0.1157733217648382,1985-2005,17272.8457028889,28822.0,248952.0,,,481919.899901082,2340006.66569104,,-18596.799451434927,3556006.03646299,375.07635574390224,1234596.170223385,,0.6189775162831567,168.3092571523039,True,0.04967547389231264,0.014095285982860473,True,1766705.0,10097.3876953125,1527.1832275390625,31365.9609375,,,42990.53186035156,0.020867322547454794,,,,True,,,,True,17647.9220586328
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1996,stan_and_klems,False,False,False,True,0.038831988514561155,-0.0014983967493537032,0.6084666742923971,,0.4055678785491817,0.4055678785491817,,0.02349349366655652,,,,,,,,,,,0.01288606865184968,,,,1367482.8953404569,,1257404.60662221,,765088.799231356,2165874.75,3080548.515503094,,17621.4784695873,,,0.11831498656496489,1985-2005,17264.0261193755,32760.0,276888.0,,,509962.918785738,2413343.4290668,,-17647.111394884007,3670748.03568901,357.45235021179906,1275051.718017094,,0.6084666742923971,174.8178236474185,True,0.038831988514561155,-0.0014983967493537032,True,1861705.0,10304.4462890625,2007.5887451171875,38571.9296875,,,50883.96472167969,0.02349349366655652,,,,True,,,,True,17621.4784695873
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1997,stan_and_klems,False,False,False,True,0.07224000932254504,0.009797006743359038,0.5779641715433966,0.5705253917153328,,,,0.027002789729732513,,,,,,,,,,127.03822734370122,0.013451916518481674,1.485105358217941,35712846.1034798,1328294.0,1466269.8724482723,1382892.0,1379886.4,788975.0,797524.9,2269931.75,3188730.972288529,17868.100000000097,17794.1162129818,,,0.1299884838171849,1985-2005,17449.3092990172,37813.0,290895.0,,,555430.724,2522293.908,,,3902180.308,344.8069139645995,,655931.8,0.5779641715433966,179.20142445524615,True,0.07224000932254504,0.009797006743359038,True,1960686.0,9997.466796875,2690.82763671875,48606.1953125,,0.5705253917153328,61294.48974609375,0.027002789729732513,1998.6929837800108,,,True,,,,True,17868.100000000097
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1998,stan_and_klems,False,False,False,True,0.03968304456694072,0.007991896172502955,0.5906357251075894,0.5832748497134069,,,,0.029702464644523578,,,,,,,,,,133.32180790521298,0.01304188128245033,1.4787993763429779,35751335.73543979,1381004.75,1536630.6298948496,1430600.0,1429598.421,834433.0,844371.9,2401245.75,3294747.797719131,18010.899999999998,17933.0,,,0.13381464951430821,1985-2005,17606.0,40776.0,304720.0,,,556699.971,2538479.527,,,3968077.947,327.0,,689488.9,0.5906357251075894,183.7254111258089,True,0.04798622597973323,0.007805039899474009,True,2068392.0,10209.380859375,3681.5478515625,57431.98828125,,0.5832748497134069,71322.9169921875,0.029702464644523578,1984.9833009699569,0.03968304456694072,0.007991896172502955,True,,,,True,18010.899999999998
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,1999,stan_and_klems,False,False,False,True,0.05497093692110755,-0.015573902470165213,0.5914387461129524,0.5844442026591015,,,,0.03191297966157571,,,,,,,,,,140.82190757117638,0.01216978387366711,1.4883813131109995,35225789.8875998,1456919.875,1628378.8871547088,1488924.0,1488889.708,870193.0,880587.062,2496828.75,3381002.809834468,17730.4000000001,17703.0,,,0.13448809659600125,1985-2005,17383.0,41267.0,306845.0,,,578581.589,2596608.928,,,4085499.636,320.0,,714691.003,0.5914387461129524,190.984737605743,True,0.059707424461620695,-0.012825517202922021,True,2165372.0,11093.79296875,5143.4013671875,63444.05078125,,0.5844442026591015,79681.2451171875,0.03191297966157571,1986.745357555363,0.05497093692110755,-0.015573902470165213,True,,,,True,17730.4000000001
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,2000,stan_and_klems,False,False,False,True,0.07170804434252087,-0.004444344177232273,0.6003542340068014,0.5921989956037506,,,,0.03321956768497321,,,,,,,,,,145.3960547485772,0.011305035200144295,1.4704700779287552,34869845.0016798,1561392.75,1739131.9000880308,1550185.0,1549438.477,918018.0,930211.95,2566473.0,3475439.602270917,17651.6000000001,17612.0,,,0.12959624705275904,1985-2005,17288.0,42488.0,327849.0,,,587728.883,2746703.925,,,4296143.402,324.0,,755380.656,0.6003542340068014,197.3336135743196,True,0.06801427714826391,-0.0051403716884144135,True,2267936.0,12203.0732421875,5971.76123046875,67082.2890625,,0.5921989956037506,85257.12353515625,0.03321956768497321,1975.449534414988,0.07170804434252087,-0.004444344177232273,True,,,,True,17651.6000000001
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,2001,stan_and_klems,False,False,False,True,-0.0426331715707019,-0.04610346937388077,0.6071557897097276,0.5983593877218694,,,,0.03337930104445172,,,,,,,,,,156.8912209433527,0.011264056300881316,1.6463250352086325,32568211.2844398,1494825.625,1681559.0202143877,1473840.0,1472931.546,881886.0,894298.916,2641703.0,3551274.2935011177,16837.8000000001,16852.0,,,0.12823644957338406,1985-2005,16489.0,41782.0,325820.0,,,544996.688,2580595.261,,,4053527.806,363.0,,723871.851,0.6071557897097276,210.73310547716105,True,-0.0331043780352307,-0.043152396093572576,True,2333757.0,13538.0341796875,6852.53271484375,67787.6328125,,0.5983593877218694,88178.19970703125,0.03337930104445172,1934.2319830642723,-0.0426331715707019,-0.04610346937388077,True,,,,True,16837.8000000001
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,2002,stan_and_klems,False,False,False,True,0.008877038751593513,-0.07210561949898397,0.586098176458261,0.5764599089399802,,,,0.03175210498160545,,,,,,,,,,172.2436266697378,0.010359889403537409,1.7924800447951084,30297492.6805198,1508095.25,1697780.259118033,1468482.0,1470280.193,846521.0,861728.54,2691082.75,3569014.0154671734,15623.7000000001,15616.0,,,0.12078772360936882,1985-2005,15291.0,35145.0,290965.0,,,572797.027,2509094.153,,,3979375.347,325.0,,692317.472,0.586098176458261,228.548540949486,True,0.009646547464969402,-0.07334441015903159,True,2363893.0,14854.5126953125,7579.572265625,63013.45703125,,0.5764599089399802,85447.5419921875,0.03175210498160545,1939.2008730658938,0.008877038751593513,-0.07210561949898397,True,,,,True,15623.7000000001
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,2003,stan_and_klems,False,False,False,True,0.05523822185634497,-0.04706311565122201,0.5654205000238297,0.5556867715870054,,,,0.030340532470474756,,,,,,,,,,182.76243585610155,0.009355537475734867,1.835797775626343,28809899.3987998,1591399.75,1798632.890038245,1524204.0,1525598.451,846980.0,862604.639,2721040.25,3569448.0531032486,14888.400000000098,14868.0,,,0.11011816601772312,1985-2005,14533.0,30855.0,280199.0,,,626077.639,2533068.444,,,4058667.895,335.0,,686811.044,0.5654205000238297,240.07587120683672,True,0.059402640817960206,-0.047899590163934413,True,2401864.0,16297.3798828125,7993.37939453125,58267.05078125,,0.5556867715870054,82557.81005859375,0.030340532470474756,1935.0567823808879,0.05523822185634497,-0.04706311565122201,True,,,,True,14888.400000000098
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,2004,stan_and_klems,False,False,False,True,0.07062744605810067,-0.013910158244008541,0.5527806844415827,0.543307331439573,,,,0.02975275914248271,,,,,,,,,,190.2409527766615,0.008616816711505264,1.870397373884897,28622307.1289999,1703796.25,1924603.7532419555,1608088.0,1609515.155,873686.0,889708.889,2792984.5,3576430.2490915665,14681.3,14653.0,,,0.10487913748111523,1985-2005,14328.0,30545.0,291240.0,,,680781.779,2761381.818,,,4370897.973,325.0,,706463.873,0.5527806844415827,244.07495046008097,True,0.07003700638490606,-0.014460586494484784,True,2507826.0,18386.54296875,8291.0576171875,56421.39453125,,0.543307331439573,83098.9951171875,0.02975275914248271,1949.5757956720388,0.07062744605810067,-0.013910158244008541,True,,,,True,14681.3
US,USA,C,Обрабатывающая промышленность без машиностроения,C excl. 26-30,low_medium,2005,stan_and_klems,False,False,False,True,0.030193310966613485,-0.0049110092430437735,0.5380330009678527,0.5287829685514387,,,,0.030815487675117288,,,,,,,,,,196.50930577991815,0.00832319464095931,1.9517565312946001,28334851.6089599,1755239.5,1981925.018777513,1693432.0,1692920.894,895458.0,910847.309,2870843.75,3606250.115658709,14609.2000000001,14585.0,,,0.11273868203885748,1985-2005,14254.0,36435.0,323181.0,,,740543.493,3119129.303,,,4812051.197,331.0,,722767.232,0.5380330009678527,247.25746422068624,True,0.029783411488728984,-0.00464068791373784,True,2643174.0,19720.53515625,9526.1181640625,59219.796875,,0.5287829685514387,88466.4501953125,0.030815487675117288,1939.5210969087768,0.030193310966613485,-0.0049110092430437735,True,,,,True,14609.2000000001
US,USA,C_mach,Машиностроение (ОКВЭД 26–30),C 26-30,medium,1985,stan_only,False,True,False,False,,,0.6838381908968038,,,,,,,,,,,,,,,,0.0182384528403602,,,,1003436.4090376848,,776069.609537702,,530706.037796251,,2531234.584420771,,18301.1276245342,,,0.11340431938247612,1985-2005,17925.9811494121,16572.0,146132.0,,,,1483875.663646598,,,2259945.2731843,375.14647512210286,,,0.6838381908968038,138.31030723087457,True,,,True,,,,,,,,,,,,False,,,,False,18301.1276245342
US,USA,C_mach,Машиностроение (ОКВЭД 26–30),C 26-30,medium,1986,stan_only,False,True,False,False,0.014688218840923861,-0.016065824314024146,0.6813348318797853,,,,,,,,,,,,,,,,0.01768566612684869,,,,1018175.1026065812,,802634.608613049,,546862.916120269,,2568944.594472166,,18007.1049233699,,,0.09816296148558648,1985-2005,17604.4987239835,13781.0,140389.0,,,,1435835.3914354309,,,2238470.00004848,402.6061993864023,,,0.6813348318797853,142.66283255439635,True,0.014688218840923861,-0.016065824314024146,True,,,,,,,,,,,,False,,,,False,18007.1049233699
US,USA,C_mach,Машиностроение (ОКВЭД 26–30),C 26-30,medium,1987,stan_only,False,True,False,False,0.0663485942893518,-0.0016977682868235533,0.6671758075323272,,0.3439111136489699,0.3439111136489699,,,,,,,,,,,,,0.016557099674833303,,,,1085729.5894049443,,848245.302678859,,565928.744800271,,2594414.97102734,,17976.5330316935,,,0.10390329750461005,1985-2005,17598.4922642429,14819.0,142623.0,,,291720.986691794,1597852.294255441,,-9404.428813206032,2446097.5969343,378.04076745059865,857649.731492065,,0.6671758075323272,144.32232102003542,True,0.0663485942893518,-0.0016977682868235533,True,,,,,,,,,,,,False,,,,False,17976.5330316935
US,USA,C_mach,Машиностроение (ОКВЭД 26–30),C 26-30,medium,1988,stan_only,False,True,False,False,0.07087373746726833,0.018428465206173916,0.6540694472881475,,0.3603101527465427,0.3603101527465427,,,,,,,,,,,,,0.01574622760848267,,,,1162679.3032848754,,926262.535470295,,605840.024618774,,2618418.049747152,,18307.8129451957,,,0.09865871039066558,1985-2005,17925.9574057757,14814.0,150154.0,,,333741.795638702,1738725.357244915,,-13319.28478718095,2664987.89271521,381.8555394199975,939581.820257476,,0.6540694472881475,143.02189221538185,True,0.07087373746726833,0.018428465206173916,True,,,,,,,,,,,,False,,,,False,18307.8129451957
US,USA,C_mach,Машиностроение (ОКВЭД 26–30),C 26-30,medium,1989,stan_only,False,True,False,False,-0.0087864043440401,0.0034389795948797097,0.6434636774586723,,0.3752834489801623,0.3752834489801623,,,,,,,,,,,,,0.015940437694933234,,,,1152463.5328037676,,979904.583797702,,630533.007049079,,2669430.5728603154,,18370.7731403411,,,0.10206074698444993,1985-2005,17992.7694341406,17557.0,172025.0,,,367741.971879072,1832986.703650448,,-18370.39513044909,2812891.28744815,378.0037062005031,998274.9789281512,,0.6434636774586723,145.30855900661078,True,-0.0087864043440401,0.0034389795948797097,True,,,,,,,,,,,,False,,,,False,18370.7731403411
US,USA,C_mach,Машиностроение (ОКВЭД 26–30),C 26-30,medium,1990,stan_only,False,True,False,False,-0.009829404487367355,-0.015359187540359587,0.6449448761211288,,0.37443189014218786,0.37443189014218786,,,,,,,,,,,,,0.01585141549752382,,,,1141135.502582899,,998229.556380697,,643803.037580398,,2720241.456441761,,18088.6129904172,,,0.11179950698438784,1985-2005,17706.874159415,20409.0,182550.0,,,373768.979591422,1877498.564384793,,-19342.4607911231,2875728.12076549,381.7388310021997,1017572.01717182,,0.6449448761211288,150.38419241336317,True,-0.009829404487367355,-0.015359187540359587,True,,,,,,,,,,,,False,,,,False,18088.6129904172
US,USA,C_mach,Машиностроение (ОКВЭД 26–30),C 26-30,medium,1991,stan_only,False,True,False,False,-0.01695428645356656,-0.03502708693860368,0.649440177798093,,0.3676641349564018,0.3676641349564018,,,,,,,,,,,,,0.015559995204708882,,,,1121788.364389774,,1002969.62709927,,651368.772949437,,2762635.8831849466,,17455.0215706031,,,0.11010323851953392,1985-2005,17069.5164599317,20562.0,186752.0,,,368755.960334998,1831742.64382941,,-17155.106185165,2834712.27092868,385.5051106714018,1020124.733284435,,0.649440177798093,158.271696887367,True,-0.01695428645356656,-0.03502708693860368,True,,,,,,,,,,,,False,,,,False,17455.0215706031
US,USA,C_mach,Машиностроение (ОКВЭД 26–30),C 26-30,medium,1992,stan_only,False,True,False,False,0.025632862095878117,-0.016402828023644234,0.6549743411750796,,0.36739203491845535,0.36739203491845535,,,,,,,,,,,,,0.014922266870468699,,,,1150543.0108349377,,1043598.54513387,,683530.269550328,,2800681.959122564,,17168.7098536315,,,0.11640941308714703,1985-2005,16788.804510584,22369.0,192158.0,,,383409.793134672,1919742.72582034,,-23341.517551130037,2963341.27095421,379.9053430474996,1066940.062685,,0.6549743411750796,163.1271064045717,True,0.025632862095878117,-0.016402828023644234,True,,,,,,,,,,,,False,,,,False,17168.7098536315
US,USA,C_mach,Машиностроение (ОКВЭД 26–30),C 26-30,medium,1993,stan_only,False,True,False,False,0.02988092145655452,0.0005698162328038325,0.6481055853135163,,0.37443351765536403,0.37443351765536403,,,,,,,,,,,,,0.014497569096867259,,,,1184922.2961740843,,1084114.42282971,,702620.612554874,,2831277.6252439627,,17178.4928632024,,,0.11503581435578183,1985-2005,16788.2726460004,22211.0,193079.0,,,405928.776881043,2001024.47489796,,-24434.96660620708,3085138.89772767,390.220217201997,1108549.3894359171,,0.6481055853135163,164.81525170981493,True,0.02988092145655452,0.0005698162328038325,True,,,,,,,,,,,,False,,,,False,17178.4928632024
US,USA,C_mach,Машиностроение (ОКВЭД 26–30),C 26-30,medium,1994,stan_only,False,True,False,False,0.058355734284920135,0.013047372202186214,0.6398718875127067,,0.38775139509562334,0.38775139509562334,,,,,,,,,,,,,0.013876926066663315,,,,1254069.3068378966,,1148632.68745887,,734977.7657831,,2884722.354008126,,17402.6270534612,,,0.11315632346904504,1985-2005,17027.4655329426,24258.0,214376.0,,,445383.927014612,2158339.59542214,,-31729.00533884205,3306972.28288101,375.1615205186026,1180361.692797712,,0.6398718875127067,165.76361403058308,True,0.058355734284920135,0.013047372202186214,True,,,,,,,,,,,,False,,,,False,17402.6270534612
