check_type,variant,spearman,kendall_tau,top3_overlap
bootstrap_sector_weights,bootstrap_0439,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0440,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0441,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0442,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0443,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0444,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0445,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0446,0.9636363636363635,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0447,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0448,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0449,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0450,0.9393939393939393,0.8222222222222222,0.6666666666666666
bootstrap_sector_weights,bootstrap_0451,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0452,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0453,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0454,0.9272727272727272,0.7777777777777778,1.0
bootstrap_sector_weights,bootstrap_0455,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0456,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0457,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0458,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0459,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0460,0.9272727272727272,0.7777777777777778,1.0
bootstrap_sector_weights,bootstrap_0461,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0462,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0463,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0464,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0465,0.9272727272727272,0.7777777777777778,1.0
bootstrap_sector_weights,bootstrap_0466,0.9999999999999999,1.0,1.0
bootstrap_sector_weights,bootstrap_0467,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0468,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0469,0.9878787878787878,0.9555555555555556,1.0
bootstrap_sector_weights,bootstrap_0470,0.9151515151515152,0.7777777777777778,1.0
bootstrap_sector_weights,bootstrap_0471,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0472,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0473,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0474,0.9757575757575757,0.9111111111111111,1.0
bootstrap_sector_weights,bootstrap_0475,0.9393939393939393,0.8222222222222222,1.0
bootstrap_sector_weights,bootstrap_0476,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0477,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0478,0.9515151515151514,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0479,0.9636363636363635,0.8666666666666667,1.0
bootstrap_sector_weights,bootstrap_0480,0.9393939393939393,0.8222222222222222,0.6666666666666666
