scenario,throttle_scenario,year,sector_id,sector_name_ru,class_id,ai_intensity,managed_obsolescence_pressure_score,managed_obsolescence_pressure_rank,fit_quality,throttle_rho,sanction_wedge,import_dependency_score,market_concentration_score,managed_adoption_factor,adaptation,adaptation_managed,diffusion_speed_managed,va_cf_growth_rate_annual,employment_cf_growth_rate_annual,va_cf_bn_rub,va_ai_bn_rub,incremental_va_vs_cf_bn_rub,va_share_cf,va_share_ai,delta_va_share_pp,labour_share_cf,labour_share_ai,margin_cf_t,margin_ai,profit_pool_cf_bn_rub,profit_pool_ai_bn_rub,incremental_profit_pool_vs_cf_bn_rub,labour_income_cf_bn_rub,labour_income_ai_bn_rub,incremental_labour_income_vs_cf_bn_rub,employment_cf_thousand,employment_ai_thousand,employment_delta_vs_cf_thousand,labour_productivity_cf_mrub_per_person,labour_productivity_ai_mrub_per_person,lp_gain_vs_cf_pct,delta_k_need_managed_bn_rub,cumulative_delta_k_need_managed_bn_rub,cumulative_incremental_profit_pool_vs_cf_bn_rub,cumulative_net_value_after_capex_bn_rub
Friction,SanctionBase,2035,J,ИТ и связь,software,high,0.649006369712066,1,weak_proxy,0.3,0.1030163241013581,0.3581203358208955,0.3855466365359694,0.7022817649850221,0.7033726225962497,0.4939657668390381,0.07153083502853864,0.06200948067135677,0.03864215072640631,12874.490933344725,13796.336887164965,921.8459538202405,0.0851325650860021,0.08858129429025911,0.34487292042570117,0.5843638688305878,0.5334002773239269,0.4112278205722044,0.46230632454821674,5294.348847495957,6378.133798534221,1083.784951038264,7523.3873310336485,7358.969921668116,-164.41740936553288,2868.963551333722,2757.800857222526,-111.16269411119629,4487.505924346665,5002.658858065524,11.47971595812123,13.216918235889887,91.27120002213668,4046.989759495214,3955.718559473077
Friction,SanctionBase,2025,K,Финансы и страхование,software,high,0.3630294755174116,3,exact_old_nace,0.3,0.1378049209344938,0.3540951492537313,0.7406779406882222,0.7532862364102827,0.015,0.01129929354615424,0.01129929354615424,0.08,-0.015413094242901493,9947.16039249165,9962.908268930743,15.747876439092579,0.09524928220921368,0.09534731769596891,0.009803548675522966,0.36913822267931085,0.3416776194369025,0.6081151318944017,0.6099081746740986,6049.018754054829,6076.459196749033,27.44044269420465,3671.877107990404,3404.1027799964877,-267.77432799391636,1256.6282678177847,1255.4928601331692,-1.1354076846155294,7915.754123345905,7935.45593550726,0.24889368535649936,1.9489691561929792,1.9489691561929792,27.44044269420465,25.491473538011668
Friction,SanctionBase,2026,K,Финансы и страхование,software,high,0.3630294755174116,3,exact_old_nace,0.3,0.1378049209344938,0.3540951492537313,0.7406779406882222,0.7532862364102827,0.0356849999999999,0.026881019346300862,0.015581725800146697,0.08,-0.015413094242901493,10742.933223890983,10783.438733558287,40.50550966730407,0.09931882394663348,0.09956206809616015,0.02432441495266724,0.3680209950367499,0.3405321622216238,0.6092323595369626,0.613422783376448,6544.942556339132,6614.807002308723,69.86444596959063,3953.624974669719,3672.107708123012,-281.5172665467071,1237.2597378976152,1234.6018925095636,-2.6578453880515553,8682.843945237935,8734.344892051713,0.5931345436885671,2.687628466390118,4.636597622583097,97.30488866379528,92.66829104121219
Friction,SanctionBase,2027,K,Финансы и страхование,software,high,0.3630294755174116,3,exact_old_nace,0.3,0.1378049209344938,0.3540951492537313,0.7406779406882222,0.7532862364102827,0.0639143573099999,0.04814580567063187,0.021264786324330927,0.08,-0.015413094242901493,11602.367881802262,11680.836790037984,78.46890823572176,0.10351938010296935,0.10397329876732958,0.04539186643602311,0.3680678669663945,0.33896892697804537,0.609185487607318,0.6166497619210776,7067.994135475196,7202.9852256158865,134.99109014069018,4270.458798014363,3959.440712924851,-311.01808508951217,1218.1897369544517,1213.5067033733358,-4.6830335811159784,9524.269930896713,9625.687899018034,1.0648371881221141,3.6678764464227203,8.304474069005817,232.29597880448546,223.99150473547965
Friction,SanctionBase,2028,K,Финансы и страхование,software,high,0.3630294755174116,3,exact_old_nace,0.3,0.1378049209344938,0.3540951492537313,0.7406779406882222,0.7532862364102827,0.1018873668462098,0.0767503511093352,0.028604545438703256,0.08,-0.015413094242901493,12530.557312346444,12665.924728970374,135.3674166239307,0.10785258081693465,0.10860559168919513,0.07530108722604845,0.3680659005114797,0.33686612505592317,0.6091874540622328,0.6210535266579855,7633.458307089225,7866.21722131164,232.75891422241511,4612.070861079501,4266.720983698244,-345.3498773812571,1199.4136637330373,1192.0717928600448,-7.341870872992558,10447.235754632411,10625.135838993398,1.7028435898185146,4.933881623592992,13.238355692598809,465.0548930269006,451.81653733430176
Friction,SanctionBase,2029,K,Финансы и страхование,software,high,0.3630294755174116,3,exact_old_nace,0.3,0.1378049209344938,0.3540951492537313,0.7406779406882222,0.7532862364102827,0.151961588872859,0.11447057336096264,0.03772022225162738,0.08,-0.015413094242901493,13533.001897334161,13751.627318766352,218.6254214321907,0.11231991790518346,0.11348702257362947,0.1167104668446009,0.3680659830117088,0.33409320366748263,0.6091873715620038,0.626854453537359,8244.133855180607,8620.2688281547,376.1349729740923,4981.037646441619,4594.325226567925,-386.71241987369376,1180.9269878976963,1170.1618436673584,-10.76514423033791,11459.643175253204,11751.902006706965,2.550330991848737,6.506207616686551,19.74456330928536,841.1898660009929,821.4453026917075
Friction,SanctionBase,2030,K,Финансы и страхование,software,high,0.3630294755174116,3,exact_old_nace,0.3,0.1378049209344938,0.3540951492537313,0.7406779406882222,0.7532862364102827,0.2162298707918041,0.16288298556823982,0.048412412207277176,0.08,-0.015413094242901493,14615.642049120894,14952.760721150871,337.11867202997746,0.1169227354460757,0.11864573383680392,0.1722998390728217,0.3680659795505118,0.3305342688239912,0.6091873750232008,0.6342934679485622,8903.664614182671,9484.438453223831,580.7738390411596,5379.520607569331,4942.399831865699,-437.1207757036327,1162.7252489392433,1147.672482716918,-15.052766222325317,12570.159685148985,13028.769920276185,3.6484042097653324,8.350459945435938,28.095023254721298,1421.9637050421525,1393.8686817874311
Friction,SanctionBase,2031,K,Финансы и страхование,software,high,0.3630294755174116,3,exact_old_nace,0.3,0.1378049209344938,0.3540951492537313,0.7406779406882222,0.7532862364102827,0.2957762282375926,0.2228041617887249,0.05992117622048501,0.08,-0.015413094242901493,15784.89341305057,16285.024647193515,500.1312341429457,0.12166222046643894,0.12410287978567146,0.24406593192325132,0.3680659796957221,0.32612929183170614,0.6091873748779905,0.6434900412530948,9615.95778102516,10479.25118203022,863.2934010050612,5809.882258467008,5311.023555651102,-498.8587028159063,1144.8040550987416,1124.5794668183025,-20.224588280439093,13788.29271502632,14480.99056375949,5.02381159908416,10.33555980995623,38.43058306467753,2285.2571060472137,2246.826522982536
Friction,SanctionBase,2032,K,Финансы и страхование,software,high,0.3630294755174116,3,exact_old_nace,0.3,0.1378049209344938,0.3540951492537313,0.7406779406882222,0.7532862364102827,0.3896566452328832,0.2935229877797353,0.07071882599101031,0.08,-0.015413094242901493,17047.684886094616,17762.822135969793,715.1372498751771,0.12653939378383844,0.1298616487520126,0.33222549681741487,0.36806597968962995,0.320930548731845,0.6091873748840826,0.6543263171061945,10385.23440361103,11622.681989641502,1237.447586030472,6274.672839040512,5700.632255122949,-574.0405839175637,1127.1590823078488,1100.9996519583988,-26.159430349450076,15124.471029581398,16133.35853864644,6.67056392975196,12.198002472957102,50.62858553763463,3522.7046920776856,3472.076106540051
Friction,SanctionBase,2033,K,Финансы и страхование,software,high,0.3630294755174116,3,exact_old_nace,0.3,0.1378049209344938,0.3540951492537313,0.7406779406882222,0.7532862364102827,0.4939415331778853,0.372079358534294,0.07855637075455861,0.08,-0.015413094242901493,18411.499676982185,19395.994235337545,984.4945583553599,0.13155510105897558,0.13589495944222177,0.4339858383246187,0.3680659796898855,0.31515564530708634,0.609187374883827,0.6663375119966819,11216.053155895206,12924.278541476804,1708.225385581598,6776.646666168459,6112.757079610331,-663.889586558128,1109.7860731454957,1077.2386066953184,-32.54746645017735,16590.134010961217,18005.29067078212,8.53010987666465,13.549868670790003,64.17845420842463,5230.930077659284,5166.751623450859
Friction,SanctionBase,2034,K,Финансы и страхование,software,high,0.3630294755174116,3,exact_old_nace,0.3,0.1378049209344938,0.3540951492537313,0.7406779406882222,0.7532862364102827,0.6015177281721231,0.4531150255888421,0.0810356670545481,0.08,-0.015413094242901493,19884.41965114076,21186.67818284331,1302.2585317025478,0.13671000411461562,0.14213891039527496,0.542890628065934,0.36806597968987487,0.3091984817224416,0.6091873748838377,0.6786928448744408,12113.337408367035,14379.246889353173,2265.909480986138,7318.778399461724,6550.888726877129,-767.8896725845952,1092.6808358106446,1053.7813249528797,-38.89951085776488,18197.829594392755,20105.38399301267,10.482318172754423,13.977512398958076,78.15596660738271,7496.839558645422,7418.683592038039
Friction,SanctionBase,2035,K,Финансы и страхование,software,high,0.3630294755174116,3,exact_old_nace,0.3,0.1378049209344938,0.3540951492537313,0.7406779406882222,0.7532862364102827,0.7033726225962497,0.529840915669559,0.07672589008071694,0.08,-0.015413094242901493,21475.17322323202,23128.722936872036,1653.5497136400154,0.14200457257885563,0.14850117315814065,0.6496600579285028,0.3680659796898753,0.30355814216577903,0.6091873748838372,0.6903498374154802,13082.404401036389,15966.910119097298,2884.505718060909,7904.280671418671,7020.912165383916,-883.3685060347552,1075.8392431108828,1031.1903092076689,-44.6489339032139,19961.32169443335,22429.15078851289,12.363054570518472,13.234136509327659,91.39010311671036,10381.345276706332,10289.955173589622
Friction,SanctionBase,2025,M,Профессиональные и научные услуги,software,high,0.169486417651465,8,weak_proxy,0.3,0.0536144700423339,0.137852145522388,0.2880108384830407,0.8955396046622266,0.015,0.013433094069933399,0.013433094069933399,0.04066654128903991,0.0013893887328919607,9394.999956146892,9412.685129143698,17.685172996805704,0.08996205619184064,0.0900815560230895,0.011949983124885655,0.5241312343104243,0.5029748313573993,0.4714604550923677,0.4731130822183445,4429.370954917788,4453.264473399951,23.893518482163017,4924.212923361652,4734.343715451351,-189.86920791030116,2981.8371828299323,2978.6344800761976,-3.202702753734684,3150.7421029710636,3160.067202640758,0.295965184230762,1.1427730878257378,1.1427730878257378,23.893518482163017,22.75074539433728
Friction,SanctionBase,2026,M,Профессиональные и научные услуги,software,high,0.169486417651465,8,weak_proxy,0.3,0.0536144700423339,0.137852145522388,0.2880108384830407,0.8955396046622266,0.0356849999999999,0.031957330792371466,0.018524236722438157,0.04066654128903991,0.0013893887328919607,9777.062109774066,9820.902942286075,43.840832512009,0.09038930896791408,0.0906751020398312,0.028579307191711756,0.5232650683080053,0.502270595612484,0.4723266210947868,0.4761888870623861,4617.966710543452,4676.604842034919,58.63813149146699,5115.995072722538,4932.750770274423,-183.24430244811447,2985.980113815074,2978.3559475489933,-7.62416626608092,3274.3225798922963,3297.4241881223375,0.7055385554223914,1.575884088111692,2.71865717593743,82.53164997363001,79.81299279769259
Friction,SanctionBase,2027,M,Профессиональные и научные услуги,software,high,0.169486417651465,8,weak_proxy,0.3,0.0536144700423339,0.137852145522388,0.2880108384830407,0.8955396046622266,0.0639143573099999,0.05723783827763761,0.025280507485266047,0.04066654128903991,0.0013893887328919607,10174.661409746703,10256.521543907764,81.86013416106107,0.09078100717238866,0.09129520409939798,0.051419692700932496,0.523301407251278,0.5013095067812687,0.472290282151514,0.47917001884621524,4805.393708005391,4914.6176214908955,109.22391348550445,5324.414634025722,5141.691756467858,-182.7228775578642,2990.1288009418486,2976.468220196296,-13.66058074555258,3402.750211476451,3445.8696633526806,1.2671941575611578,2.150649988032317,4.869307163969747,191.75556345913446,186.8862562951647
Friction,SanctionBase,2028,M,Профессиональные и научные услуги,software,high,0.169486417651465,8,weak_proxy,0.3,0.0536144700423339,0.137852145522388,0.2880108384830407,0.8955396046622266,0.1018873668462098,0.09124417222552998,0.034006333947892285,0.04066654128903991,0.0013893887328919607,10588.429698068167,10724.55584765111,136.12614958294398,0.09113636698426157,0.09195907589549128,0.08227089112297081,0.5232998826950216,0.5000166882819983,0.4722918067077705,0.4832286307883787,5000.828592298827,5182.412438073946,181.5838457751188,5540.924018923554,5362.456898237848,-178.4671206857065,2994.283252207773,2972.5059592070725,-21.77729300070041,3536.2151160084827,3607.917358225222,2.0276549888648576,2.892968890782048,7.762276054751795,373.33940923425325,365.57713317950146
Friction,SanctionBase,2029,M,Профессиональные и научные услуги,software,high,0.169486417651465,8,weak_proxy,0.3,0.0536144700423339,0.137852145522388,0.2880108384830407,0.8955396046622266,0.151961588872859,0.13608762122304394,0.04484344899751389,0.04066654128903991,0.0013893887328919607,11019.024511570753,11230.974561542234,211.95004997148135,0.09145464826829254,0.09268502076479648,0.12303724965039425,0.5232999466559287,0.49831187527498877,0.4722917427468633,0.488575291159613,5204.194289940156,5487.176666411704,282.9823764715484,5766.254939105346,5596.527994927806,-169.72694417754064,2998.4434756214773,2965.9764475330458,-32.46702808843156,3674.914868717636,3786.6027462502643,3.039196322161386,3.8148982217243597,11.577174276476155,656.3217857058016,644.7446114293255
Friction,SanctionBase,2030,M,Профессиональные и научные услуги,software,high,0.169486417651465,8,weak_proxy,0.3,0.0536144700423339,0.137852145522388,0.2880108384830407,0.8955396046622266,0.2162298707918041,0.19364241300505658,0.057554791782012615,0.04066654128903991,0.0013893887328919607,11467.130126835487,11782.255526706145,315.12539987065793,0.09173515728146579,0.09348871283959098,0.17535555581251888,0.5232999439725265,0.49612381526089083,0.4722917454302655,0.49543174558283154,5415.830902679114,5837.30342249899,421.47251981987574,6000.748552898682,5845.45756428817,-155.2909886105117,3002.6094792027197,2956.4533103453414,-46.15616885737836,3819.0547942586077,3985.2669025677487,4.352179197821848,4.896270865184533,16.47344514166069,1077.7943055256774,1061.3208603840167
Friction,SanctionBase,2031,M,Профессиональные и научные услуги,software,high,0.169486417651465,8,weak_proxy,0.3,0.0536144700423339,0.137852145522388,0.2880108384830407,0.8955396046622266,0.2957762282375926,0.2648793265043782,0.07123691349932151,0.04066654128903991,0.0013893887328919607,11933.458647605237,12384.295916027997,450.83726842275973,0.09197724931811863,0.09437669396231901,0.2399444644200388,0.5232999440851055,0.4934156021455351,0.4722917453176866,0.5039081225657571,5636.074012353917,6240.547304344442,604.4732919905246,6244.778243033739,6110.6048265554455,-134.1734164782938,3006.7812709823984,2943.7368606358746,-63.04441034652382,3968.8482706646123,4206.998282228553,6.00048163403486,6.060229101574237,22.533674243234927,1682.267597516202,1659.733923272967
Friction,SanctionBase,2032,M,Профессиональные и научные услуги,software,high,0.169486417651465,8,weak_proxy,0.3,0.0536144700423339,0.137852145522388,0.2880108384830407,0.8955396046622266,0.3896566452328832,0.3489529580258657,0.08407363152148743,0.04066654128903991,0.0013893887328919607,12418.751136419125,13040.513479036126,621.7623426170012,0.09218033127985804,0.0953374732909815,0.3157142011123451,0.5232999440803824,0.49021937563378076,0.4722917453224097,0.5138957947064221,5865.273648944048,6701.4650376890795,836.1913887450319,6498.731775236313,6392.712375636992,-106.01939959932133,3010.958859002572,2928.066621831936,-82.89223717063578,4124.5170452222765,4453.625946146461,7.979331817901314,7.152267601071738,29.685941844306665,2518.458986261234,2488.773044416927
Friction,SanctionBase,2033,M,Профессиональные и научные услуги,software,high,0.169486417651465,8,weak_proxy,0.3,0.0536144700423339,0.137852145522388,0.2880108384830407,0.8955396046622266,0.4939415331778853,0.4423442053483775,0.0933912473225117,0.04066654128903991,0.0013893887328919607,12923.778792266625,13749.426587586768,825.6477953201429,0.09234386415605433,0.09633317817086848,0.39893140148141437,0.5232999440805806,0.48666892140388673,0.4722917453222116,0.5249663763546941,6103.794041957788,7217.986652640313,1114.192610682525,6763.0127193029175,6691.418607302775,-71.59411200014256,3015.142251316471,2910.3096190945316,-104.83263222193955,4286.291562736002,4724.3861949865495,10.22083136059242,7.944930894031403,37.63087273833807,3632.6515969437587,3595.0207242054207
Friction,SanctionBase,2034,M,Профессиональные и научные услуги,software,high,0.169486417651465,8,weak_proxy,0.3,0.0536144700423339,0.137852145522388,0.2880108384830407,0.8955396046622266,0.6015177281721231,0.5386829484845839,0.09633874313620633,0.04066654128903991,0.0013893887328919607,13449.344176132752,14502.861249446549,1053.5170733137966,0.09246736540045347,0.09729797554009668,0.4830610139643213,0.5232999440805721,0.48300641225150953,0.4722917453222199,0.5363541460696503,6352.014234384971,7778.669761013524,1426.6555266285532,7038.041055290638,7004.974979476622,-33.066075814015676,3019.331455988517,2891.9782942212096,-127.35316176730748,4454.411306667717,5014.858264471197,12.581841218042843,8.195678702007255,45.82655144034533,5059.307123572312,5013.480572131966
Friction,SanctionBase,2035,M,Профессиональные и научные услуги,software,high,0.169486417651465,8,weak_proxy,0.3,0.0536144700423339,0.137852145522388,0.2880108384830407,0.8955396046622266,0.7033726225962497,0.6298980403700789,0.09121509188549508,0.04066654128903991,0.0013893887328919607,13996.282486381964,15286.613080226669,1290.3305938447047,0.09255041118930116,0.09814981926257826,0.5599408073277107,0.5232999440805726,0.4795386889037675,0.4722917453222195,0.5470982634430719,6610.328683516152,8363.27947011816,1752.9507866020076,7324.253842459579,7330.52239427108,6.268551811501311,3023.5264810943336,2874.9406078217103,-148.5858732726233,4629.125153657049,5317.192653871572,14.863877673969196,7.759802147414906,53.58635358776023,6812.2579101743195,6758.671556586559
Friction,SanctionRelief,2025,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.0025,0.0021165118949437816,0.0021165118949437816,0.012418660446981845,0.01210671186349388,22733.878271173784,22735.80301359861,1.9247424248242169,0.21768881788569794,0.2175828543283097,-0.010596355738823338,0.14027105471340273,0.10272971149083944,0.8525567657933684,0.8527074429953581,19381.921732812054,19386.988452171827,5.066719359772833,3188.9050828236554,2335.642484099543,-853.2625987241126,1249.0408931107377,1248.9087196091539,-0.13217350158379304,18201.068032732728,18204.535412895333,0.0190504214168552,24.70471233602808,24.70471233602808,5.066719359772833,-19.637992976255248
Friction,SanctionRelief,2026,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.0053678125,0.004544415602431167,0.002427903707487386,0.012418660446981845,0.01210671186349388,23016.202586066513,23020.3867739544,4.184187887887674,0.21278566336816948,0.21253480634478134,-0.025085702338814575,0.13870473949505013,0.10249220644630296,0.854123081011721,0.8544402823199267,19658.66986600107,19669.545774251506,10.875908250436623,3192.456383865655,2359.4102337098766,-833.0461501557784,1264.1626713093506,1263.8754599124095,-0.2872113969410748,18206.677912920488,18214.125919930262,0.04090810550609891,28.339393138466217,53.0441054744943,15.942627610209456,-37.101477864284846
Friction,SanctionRelief,2027,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.0086552428320947,0.007327569763102134,0.0027831541606709673,0.012418660446981845,0.01210671186349388,23302.032990761814,23308.86388268413,6.830891922316368,0.20790687167625835,0.20745990273719989,-0.04469689390584619,0.13877045234883123,0.10221994970447106,0.8540573681579399,0.854565719471068,19901.272968819525,19918.956033959155,17.683065139630344,3233.633658775406,2382.6308937563335,-851.0027650190723,1279.4675245194774,1278.998841005222,-0.4686835142554173,18212.289522169176,18224.3041474257,0.06596987842686364,32.4860082716534,85.53011374614769,33.6256927498398,-51.90442099630789
Friction,SanctionRelief,2028,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.0124206541655563,0.010515384913753175,0.003187815150650956,0.012418660446981845,0.01210671186349388,23591.41302619845,23601.338024900946,9.924998702495941,0.20305519671393574,0.20234645580536628,-0.07087409085694552,0.13876769544581358,0.10190810777392226,0.8540601250609575,0.854787401565275,20148.48515951975,20174.126403768798,25.641244249047304,3273.7260179559057,2405.167699050375,-868.5583189055305,1294.9576691775328,1294.2769992139586,-0.6806699635742461,18217.902861011724,18235.15216544413,0.09468326054873355,37.209361527995426,122.73947527414312,59.266936998887104,-63.472538275256014
Friction,SanctionRelief,2029,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.0167295597574908,0.014163324889560834,0.003647939975807658,0.012418660446981845,0.01210671186349388,23884.386774035316,23897.92190090803,13.53512687271359,0.19823335443437384,0.1971817887558923,-0.1051565678481553,0.13876781110833336,0.10155125501087867,0.8540600093984377,0.855037802697384,20398.699592708523,20433.626631186093,34.92703847757002,3314.3840722977084,2426.8639611891736,-887.5201111085348,1310.6353485536865,1309.7075294048977,-0.9278191487887852,18223.517929981237,18246.76224604643,0.1275512014447644,42.58010925273789,165.31958452688102,94.19397547645713,-71.12560905042389
Friction,SanctionRelief,2030,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.0216551880962688,0.01833338527719916,0.004170060387638242,0.012418660446981845,0.01210671186349388,24180.99886336644,24198.738149736866,17.73928637042627,0.1934440186357266,0.1919549897118644,-0.14890289238622123,0.13876780625585272,0.1011433268154434,0.8540600142509184,0.8553241693802764,20652.024233848184,20697.765607974492,45.741374126308074,3355.544165344629,2447.5408812001738,-908.0032841444554,1326.502833076736,1325.2874258495622,-1.2154072271737277,18229.13472961095,18259.237715339,0.16513666816644346,48.67449247347914,213.99407700036016,139.9353496027652,-74.05872739759496
Friction,SanctionRelief,2031,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.0272789862647457,0.023094519564536925,0.004761134287337765,0.012418660446981845,0.01210671186349388,24481.294477519445,24503.920275920354,22.625798400909844,0.18868981678173863,0.18666173786686388,-0.2028078914874748,0.13876780645943265,0.10067757794432008,0.8540600140473384,0.8556511064827219,20908.494705367288,20966.806497255657,58.311791888369044,3397.2155339327956,2466.995343520377,-930.2201904124186,1342.5624206629043,1341.013023695001,-1.5493969679032489,18234.75326043429,18272.693734474502,0.208066835335452,55.57372639524168,269.56780339560186,198.24714149113424,-71.32066190446761
Friction,SanctionRelief,2032,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.0336910152750509,0.028522973832951153,0.005428454268414139,0.012418660446981845,0.01210671186349388,24785.319360938327,24813.613539174166,28.294178235839354,0.1839733258578817,0.18131091016553288,-0.26624156923488185,0.1387678064508917,0.10014654977017626,0.8540600140558794,0.8560238488695673,21168.150201782446,21241.044966165875,72.89476438342899,3439.4043999022288,2484.997783278825,-954.4066166234038,1358.8164370486252,1356.8799439565032,-1.9364930921219639,18240.37352298483,18287.257947685903,0.25703653843487384,63.362932875942406,332.9307362715443,271.14190587456324,-61.78883039698104
Friction,SanctionRelief,2033,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.0409901773515813,0.034702479176190806,0.006179505343239658,0.012418660446981845,0.01210671186349388,25093.11982615183,25127.97575102452,34.85592487269241,0.17929706827420552,0.17593078969219303,-0.3366278582012494,0.13876780645124998,0.09954205145863552,0.8540600140555211,0.8564481378425891,21431.030271420106,21520.808039718686,89.77776829857976,3482.1171952934606,2501.2902552598284,-980.8269400336321,1375.267236127352,1372.8830460270285,-2.3841901003233943,18245.995517796346,18303.07091615859,0.3128105468763076,72.12947975789208,405.06021602943633,360.919674173143,-44.14054185629334
Friction,SanctionRelief,2034,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.0492841993150424,0.04172423763322697,0.007021758457036158,0.012418660446981845,0.01210671186349388,25404.742760828234,25447.177903416137,42.4351425879031,0.17466350782655757,0.17057032539734804,-0.409318242920953,0.138767806451235,0.09885516134436952,0.8540600140555361,0.8569302253228092,21697.174959390242,21806.455894604,109.28093521375922,3525.3604263780257,2515.584877401077,-1009.7755489769488,1391.9172002904495,1389.0163929903365,-2.9008073001130015,18251.619245402715,18320.286234082752,0.3762240914451098,81.96057068640248,487.0207867158388,470.2006093869022,-16.82017732893661
Friction,SanctionRelief,2035,B,Добыча полезных ископаемых,hardware,low,0.232634033576202,5,exact_old_nace,0.3,0.0836050319496268,0.1808589085820895,0.73,0.8466047579775127,0.0586892788686925,0.04968662273250416,0.00796238509927711,0.012418660446981845,0.01210671186349388,25720.23563491788,25771.404532051798,51.1688971339172,0.17007504572828208,0.16529071953522376,-0.4784326193058325,0.13876780645123565,0.09807625622478484,0.8540600140555354,0.8574768523563917,21966.624807869648,22098.382838947025,131.75803107737738,3569.1406804664584,2527.5628741580936,-1041.5778063083649,1408.7687407722071,1405.2732365180561,-3.495504254151001,18257.24470633804,18339.070198125606,0.4481809446261087,92.93991394815349,579.9607006639923,601.9586404642796,21.997939800287327
Friction,SanctionRelief,2025,C,Обрабатывающая промышленность,hybrid,low_medium,0.4258814627425804,2,exact_old_nace,0.3,0.079895390625,0.234296875,0.63,0.7923401705522259,0.005,0.003961700852761129,0.003961700852761129,0.04174122429048687,0.004591380398998313,27956.307647992504,27965.169414452965,8.861766460460785,0.2676963205198937,0.2676281712738297,-0.006814924606401984,0.4401802957999448,0.4156358558902312,0.5554548652643115,0.5557994017775308,15528.467097903318,15543.02443116026,14.557333256942002,12305.8157699676,11623.327124691474,-682.4886452761257,10619.736400473892,10617.212367344473,-2.5240331294189673,2632.4860235462143,2633.9465056257022,0.05547919595487727,4.988798065963442,4.988798065963442,14.557333256942002,9.56853519097856
Friction,SanctionRelief,2026,C,Обрабатывающая промышленность,hybrid,low_medium,0.4258814627425804,2,exact_old_nace,0.3,0.079895390625,0.234296875,0.63,0.7923401705522259,0.01121875,0.008889066288382784,0.0049273654356216555,0.04174122429048687,0.004591380398998313,29123.238155861214,29143.95579296611,20.717637104895402,0.2692454381756112,0.26907041403783105,-0.017502413778014425,0.43915981547126914,0.4153615780159145,0.5564753455929872,0.5572339447833119,16206.36401756974,16240.00145310496,33.63743553521999,12789.755894453836,12105.279467792456,-684.4764266613802,10668.495650025556,10662.807189211731,-5.688460813824349,2729.835499889945,2733.2348110404714,0.12452439535874937,6.204817594542032,11.193615660505474,48.194768792161994,37.00115313165652
Friction,SanctionRelief,2027,C,Обрабатывающая промышленность,hybrid,low_medium,0.4258814627425804,2,exact_old_nace,0.3,0.079895390625,0.234296875,0.63,0.7923401705522259,0.0189358786621093,0.01500365732869194,0.0061145910403091535,0.04174122429048687,0.004591380398998313,30338.87777179028,30375.315165248277,36.43739345799622,0.27069145298189157,0.2703546582755424,-0.0336794706349175,0.4392026284847922,0.41502121417345866,0.5564325325794641,0.5577055267930249,16881.538594176076,16940.481145738948,58.94255156287181,13324.914862649126,12606.400180782812,-718.5146818663143,10717.478771839882,10707.835030497654,-9.643741342228168,2830.7849651641504,2836.7373123263897,0.21027196468432763,7.699839308864458,18.893454969369934,107.13732035503381,88.24386538566387
Friction,SanctionRelief,2028,C,Обрабатывающая промышленность,hybrid,low_medium,0.4258814627425804,2,exact_old_nace,0.3,0.079895390625,0.234296875,0.63,0.7923401705522259,0.0284855270591496,0.02257022736831664,0.007566570039624623,0.04174122429048687,0.004591380398998313,31605.259673584245,31662.378256991786,57.11858340754043,0.2720317012417976,0.27145791547545395,-0.05737857663436485,0.43920083231677653,0.41460002707592103,0.5564343287474798,0.5583437826544545,17586.25145136064,17678.492043844948,92.24059248430785,13881.056354226053,13127.222882636848,-753.8334715892051,10766.686793799588,10752.116267692565,-14.570526107023397,2935.4675471553005,2944.7578010413963,0.316482936256568,9.528253490757072,28.421708460127007,199.37791283934166,170.95620437921465
