scenario,year,sector_id,sector_name_ru,class_id,ai_intensity,rti_bucket,p,q,adaptation,diffusion_speed,delta_sL_potential,delta_sL_t,labour_share_t,pi0_proxy,gamma_margin,margin_t,capital_intensity_anchor,capital_intensity_norm,capital_barrier,delta_k_need_bn_rub,cumulative_delta_k_need_bn_rub
Base,2035,K,Финансы и страхование,software,high,low,0.03,0.4,0.8760270905468406,0.06773310890377376,-0.073512859228206,-0.06439925618746475,0.2781090066252744,0.6347450917609734,0.15868627294024334,0.7430135380842121,115.47963686342592,0.12484956986141545,0.15,11.683008284305098,151.1023474601533
Fast,2025,K,Финансы и страхование,software,high,low,0.045,0.48,0.045,0.045,-0.073512859228206,-0.0033080786652692697,0.33920018414746983,0.6347450917609734,0.15868627294024334,0.6152560141767126,115.47963686342592,0.12484956986141545,0.11249999999999999,5.821400139117613,5.821400139117613
Fast,2026,K,Финансы и страхование,software,high,low,0.045,0.48,0.10860299999999999,0.06360299999999999,-0.073512859228206,-0.007983717050760855,0.33452454576197826,0.6347450917609734,0.15868627294024334,0.626166577788593,115.47963686342592,0.12484956986141545,0.11249999999999999,8.227966956628833,14.049367095746447
Fast,2027,K,Финансы и страхование,software,high,low,0.045,0.48,0.19518389142767997,0.08658089142767998,-0.073512859228206,-0.01434852593413648,0.3281597368786026,0.6347450917609734,0.15868627294024334,0.6394480373040813,115.47963686342592,0.12484956986141545,0.11249999999999999,11.200489186711627,25.249856282458076
Fast,2028,K,Финансы и страхование,software,high,low,0.045,0.48,0.3068024434917516,0.11161855206407165,-0.073512859228206,-0.02255392483927876,0.31995433797346035,0.6347450917609734,0.15868627294024334,0.6566031618092761,115.47963686342592,0.12484956986141545,0.11249999999999999,14.439472322530962,39.689328604989036
Fast,2029,K,Финансы и страхование,software,high,low,0.045,0.48,0.44008019153105904,0.13327774803930742,-0.073512859228206,-0.032351553169144676,0.31015670964359443,0.6347450917609734,0.15868627294024334,0.6770327884859035,115.47963686342592,0.12484956986141545,0.11249999999999999,17.241402243940144,56.93073084892918
Fast,2030,K,Финансы и страхование,software,high,low,0.045,0.48,0.5835531988576232,0.14347300732656415,-0.073512859228206,-0.04289866415978976,0.29960959865294934,0.6347450917609734,0.15868627294024334,0.6989428850964974,115.47963686342592,0.12484956986141545,0.11249999999999999,18.560306329121843,75.49103717805102
Fast,2031,K,Финансы и страхование,software,high,low,0.045,0.48,0.7189423591301463,0.135389160272523,-0.073512859228206,-0.05285150843992876,0.28965675437281035,0.6347450917609734,0.15868627294024334,0.7195080748279923,115.47963686342592,0.12484956986141545,0.11249999999999999,17.51454392101072,93.00558109906174
Fast,2032,K,Финансы и страхование,software,high,low,0.045,0.48,0.8285807897909822,0.10963843066083591,-0.073512859228206,-0.060911342959100216,0.2815969198536389,0.6347450917609734,0.15868627294024334,0.7360434011875712,115.47963686342592,0.12484956986141545,0.11249999999999999,14.183315011147267,107.18889611020901
Fast,2033,K,Финансы и страхование,software,high,low,0.045,0.48,0.9044712932489485,0.0758905034579663,-0.073512859228206,-0.06649027085656338,0.2760179919561757,0.6347450917609734,0.15868627294024334,0.7473924627861591,115.47963686342592,0.12484956986141545,0.11249999999999999,9.817533053064684,117.0064291632737
Fast,2034,K,Финансы и страхование,software,high,low,0.045,0.48,0.9502435120627569,0.04577221881380841,-0.073512859228206,-0.06985511753478552,0.2726531452779536,0.6347450917609734,0.15868627294024334,0.7541797494901333,115.47963686342592,0.12484956986141545,0.11249999999999999,5.921297799342803,122.9277269626165
Fast,2035,K,Финансы и страхование,software,high,low,0.045,0.48,0.975177328345722,0.02493381628296509,-0.073512859228206,-0.07168807366121707,0.27082018915152206,0.6347450917609734,0.15868627294024334,0.7578516514910472,115.47963686342592,0.12484956986141545,0.11249999999999999,3.2255493684085774,126.15327633102508
Friction,2025,K,Финансы и страхование,software,high,low,0.015,0.4,0.015,0.015,-0.073512859228206,-0.0011026928884230898,0.34140556992431603,0.6347450917609734,0.15868627294024334,0.6104954259885054,115.47963686342592,0.12484956986141545,0.15,2.587288950718939,2.587288950718939
Friction,2026,K,Финансы и страхование,software,high,low,0.015,0.4,0.035684999999999995,0.020685,-0.073512859228206,-0.0026233063815585306,0.33988495643118055,0.6347450917609734,0.15868627294024334,0.6147952168373355,115.47963686342592,0.12484956986141545,0.15,3.567871463041417,6.155160413760356
Friction,2027,K,Финансы и страхование,software,high,low,0.015,0.4,0.06391435730999999,0.028229357309999998,-0.073512859228206,-0.004698527151591288,0.3378097356611478,0.6347450917609734,0.15868627294024334,0.6190944358304128,115.47963686342592,0.12484956986141545,0.15,4.869166950270661,11.024327364031016
Friction,2028,K,Финансы и страхование,software,high,low,0.015,0.4,0.10188736684620985,0.037973009536209856,-0.073512859228206,-0.007490031656098007,0.3350182311566411,0.6347450917609734,0.15868627294024334,0.6249398626716074,115.47963686342592,0.12484956986141545,0.15,6.549809866572045,17.57413723060306
Friction,2029,K,Финансы и страхование,software,high,low,0.015,0.4,0.151961588872859,0.050074222026649136,-0.073512859228206,-0.011171130890904997,0.3313371319218341,0.6347450917609734,0.15868627294024334,0.6326407165474983,115.47963686342592,0.12484956986141545,0.15,8.637098757693083,26.211235988296146
Friction,2030,K,Финансы и страхование,software,high,low,0.015,0.4,0.21622987079180417,0.06426828191894518,-0.073512859228206,-0.015895676052451072,0.32661258676028804,0.6347450917609734,0.15868627294024334,0.6425161306964786,115.47963686342592,0.12484956986141545,0.15,11.085374379371776,37.296610367667924
Friction,2031,K,Финансы и страхование,software,high,low,0.015,0.4,0.29577622823759264,0.07954635744578847,-0.073512859228206,-0.021743356229479874,0.32076490658325923,0.6347450917609734,0.15868627294024334,0.6547247346717531,115.47963686342592,0.12484956986141545,0.15,13.72062744596185,51.01723781362978
Friction,2032,K,Финансы и страхование,software,high,low,0.015,0.4,0.38965664523288324,0.09388041699529058,-0.073512859228206,-0.02864477410833995,0.3138634887043992,0.6347450917609734,0.15868627294024334,0.6691100709859222,115.47963686342592,0.12484956986141545,0.15,16.193051038720125,67.2102888523499
Friction,2033,K,Финансы и страхование,software,high,low,0.015,0.4,0.4939415331778853,0.10428488794500206,-0.073512859228206,-0.036311054395470124,0.306197208417269,0.6347450917609734,0.15868627294024334,0.6850551318538716,115.47963686342592,0.12484956986141545,0.15,17.98767588713777,85.19796473948767
Friction,2034,K,Финансы и страхование,software,high,low,0.015,0.4,0.6015177281721231,0.10757619499423784,-0.073512859228206,-0.04421928807438757,0.29828897473835153,0.6347450917609734,0.15868627294024334,0.7014570416201173,115.47963686342592,0.12484956986141545,0.15,18.55538004459851,103.75334478408618
Friction,2035,K,Финансы и страхование,software,high,low,0.015,0.4,0.7033726225962497,0.10185489442412654,-0.073512859228206,-0.05170693258989217,0.29080133022284693,0.6347450917609734,0.15868627294024334,0.7169318929815197,115.47963686342592,0.12484956986141545,0.15,17.568536194679112,121.3218809787653
Base,2025,M,Профессиональные и научные услуги,software,high,low,0.03,0.4,0.03,0.03,-0.0380169912243821,-0.001140509736731463,0.5023450074400408,0.49210617222601993,0.12302654305650498,0.47515125138406294,58.10665261591423,0.06282138377143802,0.15,2.5521441639797957,2.5521441639797957
Base,2026,M,Профессиональные и научные услуги,software,high,low,0.03,0.4,0.07074,0.04073999999999999,-0.0380169912243821,-0.00268932195921279,0.5007961952175595,0.49210617222601993,0.12302654305650498,0.4808746758721016,58.10665261591423,0.06282138377143802,0.15,3.4658117746845623,6.0179559386643575
Base,2027,M,Профессиональные и научные услуги,software,high,low,0.03,0.4,0.12491214096,0.05417214096,-0.0380169912243821,-0.0047487837666951,0.4987367334100772,0.49210617222601993,0.12302654305650498,0.48729916777711924,58.10665261591423,0.06282138377143802,0.15,4.608503780045162,10.626459718709519
Base,2028,M,Профессиональные и научные услуги,software,high,low,0.03,0.4,0.19488841593151562,0.06997627497151564,-0.0380169912243821,-0.007409071198202158,0.4960764459785701,0.49210617222601993,0.12302654305650498,0.49563857522305665,58.10665261591423,0.06282138377143802,0.15,5.952984726186636,16.579444444896154
Base,2029,M,Профессиональные и научные услуги,software,high,low,0.03,0.4,0.28180453196045824,0.0869161160289426,-0.0380169912243821,-0.010713360418531846,0.49277215675824043,0.49210617222601993,0.12302654305650498,0.5059816947970354,58.10665261591423,0.06282138377143802,0.15,7.394081942635221,23.973526387531376
Base,2030,M,Профессиональные и научные услуги,software,high,low,0.03,0.4,0.38430669109244664,0.10250215913198837,-0.0380169912243821,-0.014610184102732867,0.4888753330740394,0.49210617222601993,0.12302654305650498,0.5181582480636999,58.10665261591423,0.06282138377143802,0.15,8.720009574134416,32.69353596166579
Base,2031,M,Профессиональные и научные услуги,software,high,low,0.03,0.4,0.49742351366928184,0.11311682257683518,-0.0380169912243821,-0.0189105453539664,0.48457497182280584,0.49210617222601993,0.12302654305650498,0.531563767194551,58.10665261591423,0.06282138377143802,0.15,9.623014619580264,42.31655058124605
Base,2032,M,Профессиональные и научные услуги,software,high,low,0.03,0.4,0.6124981529464785,0.1150746392771966,-0.0380169912243821,-0.02328533690551652,0.4802001802712557,0.49210617222601993,0.12302654305650498,0.5451585899748818,58.10665261591423,0.06282138377143802,0.15,9.789568968445916,52.10611954969197
Base,2033,M,Профессиональные и научные услуги,software,high,low,0.03,0.4,0.7190608745915364,0.10656272164505795,-0.0380169912243821,-0.02733653095914296,0.4761489862176293,0.49210617222601993,0.12302654305650498,0.5576982789493129,58.10665261591423,0.06282138377143802,0.15,9.065447604807938,61.171567154499904
Base,2034,M,Профессиональные и научные услуги,software,high,low,0.03,0.4,0.8082939816430668,0.08923310705153037,-0.0380169912243821,-0.030728905206845337,0.4727566119699269,0.49210617222601993,0.12302654305650498,0.5681502322058981,58.10665261591423,0.06282138377143802,0.15,7.59119177984492,68.76275893434483
Base,2035,M,Профессиональные и научные услуги,software,high,low,0.03,0.4,0.8760270905468406,0.06773310890377376,-0.0380169912243821,-0.03330391421364023,0.47018160296313205,0.49210617222601993,0.12302654305650498,0.5760447034325769,58.10665261591423,0.06282138377143802,0.15,5.762155286565806,74.52491422091063
Fast,2025,M,Профессиональные и научные услуги,software,high,low,0.045,0.48,0.045,0.045,-0.0380169912243821,-0.0017107646050971946,0.501774752571675,0.49210617222601993,0.12302654305650498,0.4769966495299105,58.10665261591423,0.06282138377143802,0.11249999999999999,2.87116218447727,2.87116218447727
Fast,2026,M,Профессиональные и научные услуги,software,high,low,0.045,0.48,0.10860299999999999,0.06360299999999999,-0.0380169912243821,-0.004128759297941569,0.4993567578788307,0.49210617222601993,0.12302654305650498,0.4854554084325988,58.10665261591423,0.06282138377143802,0.11249999999999999,4.058100631540173,6.9292628160174425
Fast,2027,M,Профессиональные и научные услуги,software,high,low,0.045,0.48,0.19518389142767997,0.08658089142767998,-0.0380169912243821,-0.007420304287546859,0.4960652128892254,0.49210617222601993,0.12302654305650498,0.4957522792372384,58.10665261591423,0.06282138377143802,0.11249999999999999,5.524172919233044,12.453435735250487
Fast,2028,M,Профессиональные и научные услуги,software,high,low,0.045,0.48,0.3068024434917516,0.11161855206407165,-0.0380169912243821,-0.011663705801844908,0.49182181137492736,0.49210617222601993,0.12302654305650498,0.5090523311224625,58.10665261591423,0.06282138377143802,0.11249999999999999,7.1216659060548855,19.575101641305373
Fast,2029,M,Профессиональные и научные услуги,software,high,low,0.045,0.48,0.44008019153105904,0.13327774803930742,-0.0380169912243821,-0.016730524779460666,0.48675499239731157,0.49210617222601993,0.12302654305650498,0.5248910441969507,58.10665261591423,0.06282138377143802,0.11249999999999999,8.503600671172203,28.078702312477574
Fast,2030,M,Профессиональные и научные услуги,software,high,low,0.045,0.48,0.5835531988576232,0.14347300732656415,-0.0380169912243821,-0.022184936839930367,0.48130058033684187,0.49210617222601993,0.12302654305650498,0.5418775383283647,58.10665261591423,0.06282138377143802,0.11249999999999999,9.15409495842803,37.23279727090561
Fast,2031,M,Профессиональные и научные услуги,software,high,low,0.045,0.48,0.7189423591301463,0.135389160272523,-0.0380169912243821,-0.027332025357887337,0.47615349181888494,0.49210617222601993,0.12302654305650498,0.5578213509410643,58.10665261591423,0.06282138377143802,0.11249999999999999,8.63831638139112,45.87111365229673
Fast,2032,M,Профессиональные и научные услуги,software,high,low,0.045,0.48,0.8285807897909822,0.10963843066083591,-0.0380169912243821,-0.03150014861417536,0.4719853685625969,0.49210617222601993,0.12302654305650498,0.5706408847459584,58.10665261591423,0.06282138377143802,0.11249999999999999,6.995327023973896,52.86644067627063
Fast,2033,M,Профессиональные и научные услуги,software,high,low,0.045,0.48,0.9044712932489485,0.0758905034579663,-0.0380169912243821,-0.03438527721815081,0.46910023995862143,0.49210617222601993,0.12302654305650498,0.5794396030568697,58.10665261591423,0.06282138377143802,0.11249999999999999,4.84208763754343,57.70852831381406
Fast,2034,M,Профессиональные и научные услуги,software,high,low,0.045,0.48,0.9502435120627569,0.04577221881380841,-0.0380169912243821,-0.036125399259115856,0.4673601179176564,0.49210617222601993,0.12302654305650498,0.5847016613587732,58.10665261591423,0.06282138377143802,0.11249999999999999,2.9204325279516836,60.62896084176574
Fast,2035,M,Профессиональные и научные услуги,software,high,low,0.045,0.48,0.975177328345722,0.02493381628296509,-0.0380169912243821,-0.0370733079339357,0.46641220924283655,0.49210617222601993,0.12302654305650498,0.5875484193123411,58.10665261591423,0.06282138377143802,0.11249999999999999,1.590867342807844,62.219828184573586
Friction,2025,M,Профессиональные и научные услуги,software,high,low,0.015,0.4,0.015,0.015,-0.0380169912243821,-0.0005702548683657315,0.5029152623084066,0.49210617222601993,0.12302654305650498,0.47330585323821533,58.10665261591423,0.06282138377143802,0.15,1.2760720819898979,1.2760720819898979
Friction,2026,M,Профессиональные и научные услуги,software,high,low,0.015,0.4,0.035684999999999995,0.020685,-0.0380169912243821,-0.0013566363318420751,0.5021288808449302,0.49210617222601993,0.12302654305650498,0.4766394018445071,58.10665261591423,0.06282138377143802,0.15,1.759703401064069,3.0357754830539667
Friction,2027,M,Профессиональные и научные услуги,software,high,low,0.015,0.4,0.06391435730999999,0.028229357309999998,-0.0380169912243821,-0.0024298315609662916,0.5010556856158059,0.49210617222601993,0.12302654305650498,0.4799725071015721,58.10665261591423,0.06282138377143802,0.15,2.4015129837205627,5.437288466774529
Friction,2028,M,Профессиональные и научные услуги,software,high,low,0.015,0.4,0.10188736684620985,0.037973009536209856,-0.0380169912243821,-0.0038734511312677597,0.4996120660455045,0.49210617222601993,0.12302654305650498,0.48450435880895126,58.10665261591423,0.06282138377143802,0.15,3.230419822552904,8.667708289327432
Friction,2029,M,Профессиональные и научные услуги,software,high,low,0.015,0.4,0.151961588872859,0.050074222026649136,-0.0380169912243821,-0.005777122390622641,0.4977083947861496,0.49210617222601993,0.12302654305650498,0.49047468890354556,58.10665261591423,0.06282138377143802,0.15,4.259887783704705,12.927596073032138
Friction,2030,M,Профессиональные и научные услуги,software,high,low,0.015,0.4,0.21622987079180417,0.06426828191894518,-0.0380169912243821,-0.008220409100341296,0.495265108076431,0.49210617222601993,0.12302654305650498,0.4981309155039262,58.10665261591423,0.06282138377143802,0.15,5.467397354281473,18.39499342731361
Friction,2031,M,Профессиональные и научные услуги,software,high,low,0.015,0.4,0.29577622823759264,0.07954635744578847,-0.0380169912243821,-0.011244522273289398,0.49224099490348283,0.49210617222601993,0.12302654305650498,0.5075960211793837,58.10665261591423,0.06282138377143802,0.15,6.767125730703994,25.162119158017607
Friction,2032,M,Профессиональные и научные услуги,software,high,low,0.015,0.4,0.38965664523288324,0.09388041699529058,-0.0380169912243821,-0.014813573262340693,0.4886719439144316,0.49210617222601993,0.12302654305650498,0.5187487073232185,58.10665261591423,0.06282138377143802,0.15,7.98654527821735,33.14866443623496
Friction,2033,M,Профессиональные и научные услуги,software,high,low,0.015,0.4,0.4939415331778853,0.10428488794500206,-0.0380169912243821,-0.018778170932181506,0.4847073462445908,0.49210617222601993,0.12302654305650498,0.5311106191701751,58.10665261591423,0.06282138377143802,0.15,8.8716689386708,42.02033337490576
Friction,2034,M,Профессиональные и научные услуги,software,high,low,0.015,0.4,0.6015177281721231,0.10757619499423784,-0.0380169912243821,-0.022867894193229866,0.4806176229835424,0.49210617222601993,0.12302654305650498,0.543826717548929,58.10665261591423,0.06282138377143802,0.15,9.151665274589888,51.17199864949565
Friction,2035,M,Профессиональные и научные услуги,software,high,low,0.015,0.4,0.7033726225962497,0.10185489442412654,-0.0380169912243821,-0.02674011082071225,0.47674540635606,0.49210617222601993,0.12302654305650498,0.5558240846307277,58.10665261591423,0.06282138377143802,0.15,8.664945812577093,59.83694446207274
